Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std, Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min, Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min, Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min, Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length, Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length, Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk, Bwd Avg Bulk Rate, Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes, Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward, Active Mean, Active Std, Active Max, Active Min, Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.139.104.4-192.168.10.12-80-29438-6,192.168.10.12,29438,172.139.104.4,80,6,6/7/2017 4:18:00,154225,3,4,831,2086,531,0,277.02,225.15,1334,262,521.389,424.736,18913.924461014754,45.38823147998055,25704.2,56564.2,154225,471,121828,60913.8,125437,121828,2183,129517,43172.3,88008.5,129517,11504,0,0,0,0,96,128,19.4521,25.9361,0,1334,364.625,377.019,142143,0,0,0,0,0,0,0,0,1,416.714,277.02,521.389,96,0,0,0,0,0,0,3,831,4,2086,8192,28960,1,32,0,0,0,0,0,0,0,0,BENIGN
91.200.38.61-192.168.10.19-443-39113-6,192.168.10.19,39113,91.200.38.61,443,6,6/7/2017 4:21:19,3010339,16,15,1181,6962,111,38,73.8356,33.3742,1291,201,464.158,348.014,2705.0109638814765,10.29784353190787,100345,349995,1144723,15786,2888910,192594,649897,1174149,50787,2571764,183697,605623,837249,19827,1,0,0,0,512,480,5.31502,4.98283,38,1291,254.469,311.921,97294.4,1,0,0,1,1,0,0,0,0,262.677,73.8356,464.158,512,0,0,0,0,0,0,16,1181,15,6962,29200,5840,5,32,0,0,0,0,0,0,0,0,BENIGN
104.190.160.51-192.168.10.19-53-46133-17,192.168.10.19,46133,104.190.160.51,53,17,6/7/2017 4:21:53,338592,1,1,23,35,23,23,23.286,0,35,35,35.2566,0,171.29760892165203,5.9068141007466215,338592,0,338592,34134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.95341,2.95341,23,35,19.3333,11.6012,134.587,0,0,0,0,0,0,0,0,1,29,23.286,35.2566,8,0,0,0,0,0,0,1,23,1,35,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
91.249.225.148-192.168.10.5-443-16285-6,192.168.10.5,16285,91.249.225.148,443,6,6/7/2017 4:22:11,108645,32,4,1306,3131,76,4,40.8251,26.8499,1560,516,782.719,418.414,40839.43117492752,331.3544111555985,3104.14,6646.32,21713,208,81720,2636.12,4612.03,7442,225,104623,34874.3,69475.3,104623,6544,0,0,0,0,640,80,294.537,36.8172,4,1560,119.919,272.883,74465.4,0,0,0,0,1,1,0,0,0,123.25,40.8251,782.719,640,0,0,0,0,0,0,32,1306,4,3131,65535,28960,18,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.41-192.168.10.3-53-62318-17,192.168.10.3,62318,192.168.10.41,53,17,6/7/2017 4:22:18,39616,1,1,31,73,31,31,30.9552,0,73,73,72.7263,0,2625.2019386106626,50.484652665589664,39616,0,39616,5007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,25.2423,25.2423,31,73,34.6667,27.0399,731.155,0,0,0,0,0,0,0,0,1,52,30.9552,72.7263,8,0,0,0,0,0,0,1,31,1,73,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
31.42.112.14-192.168.10.9-443-65021-6,192.168.10.9,65021,31.42.112.14,443,6,6/7/2017 4:22:50,11621772,24,6,1724,6407,177,14,71.8525,50.7391,1510,497,1067.78,426.812,699.6351330933011,2.5813619472142455,400751,759012,2302909,90852,8572876,372734,587907,1881794,18748,6650713,1.33014e+06,2.79049e+06,6650713,308637,0,0,0,0,480,120,2.06509,0.516272,14,1510,262.29,444.149,197268,0,0,0,0,1,0,0,0,0,271.033,71.8525,1067.78,480,0,0,0,0,0,0,24,1724,6,6407,29200,5840,16,20,223159,175944,482685,44142,5.53627e+06,0,5536268,5536268,BENIGN
104.206.45.203-192.168.10.12-443-60599-6,192.168.10.12,60599,104.206.45.203,443,6,6/7/2017 4:23:12,535963,11,9,2207,25873,555,22,200.619,165.418,5432,1113,2874.82,1402.64,52391.67629108726,37.316008754335655,28208.6,37864.7,107695,878,340839,34083.9,46684.6,104425,51,495097,61887.1,88316.7,224402,3696,0,0,0,0,220,180,20.5238,16.7922,22,5432,1337.14,1635.49,2.67481e+06,0,0,0,0,1,0,0,0,0,1404,200.619,2874.82,220,0,0,0,0,0,0,11,2207,9,25873,65535,28960,4,20,0,0,0,0,0,0,0,0,BENIGN
8.35.202.243-192.168.10.12-443-56943-6,192.168.10.12,56943,8.35.202.243,443,6,6/7/2017 4:24:01,167102,5,2,251,1977,81,29,50.114,28.4549,2039,56,988.598,647.403,13333.17375016457,41.89058180033752,27850.3,40367.8,144584,6311,104965,26241.1,43790.5,104965,2100,132296,132296,0,132296,619,1,0,0,0,100,40,29.9218,11.9687,29,2039,278.5,549.232,301655,0,0,0,1,0,0,0,0,0,318.286,50.114,988.598,100,0,0,0,0,0,0,5,251,2,1977,65535,4380,3,20,0,0,0,0,0,0,0,0,BENIGN
23.35.253.67-192.168.10.14-80-52046-6,192.168.10.14,52046,23.35.253.67,80,6,6/7/2017 4:24:16,1806586,7,3,1600,2502,365,139,228.522,119.997,1761,234,833.982,655.976,2270.5810849857135,5.535302498746255,200732,338381,794157,1298,1154470,192412,351737,1154470,24096,1728253,864127,1.2714e+06,1728253,34336,0,0,0,0,224,96,3.87471,1.66059,139,1761,372.909,466.412,217541,1,0,0,0,0,0,0,0,0,410.2,228.522,833.982,224,0,0,0,0,0,0,7,1600,3,2502,29200,-1,5,32,0,0,0,0,0,0,0,0,BENIGN
52.212.230.188-192.168.10.8-53-62341-17,192.168.10.8,62341,52.212.230.188,53,17,6/7/2017 4:24:38,5235,1,1,32,320,32,32,32.2913,0,320,320,320.442,0,67239.73256924546,382.043935052531,5235,0,5235,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,191.022,191.022,32,320,117.333,155.7,24242.6,0,0,0,0,0,0,0,0,1,176,32.2913,320.442,8,0,0,0,0,0,0,1,32,1,320,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-192.168.10.19-53-25436-17,192.168.10.19,25436,192.168.10.16,53,17,6/7/2017 4:24:55,933074,1,1,45,139,45,45,44.5955,0,139,139,138.762,0,197.19764991844164,2.1434527165048003,933074,0,933074,238641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.07173,1.07173,45,139,61.3333,56.015,3137.68,0,0,0,0,0,0,0,0,1,92,44.5955,138.762,8,0,0,0,0,0,0,1,45,1,139,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
13.151.85.31-192.168.10.3-8080-61928-6,192.168.10.3,61928,13.151.85.31,8080,6,6/7/2017 4:25:32,508288,11,7,3269,3046,574,117,297.215,200.127,961,0,435.143,363.537,12424.058801309495,35.41299420800806,29899.3,46972.2,85697,6879,478751,47875.1,72231.8,189671,14231,478023,79670.5,136950,409772,6598,0,0,0,0,220,140,21.6413,13.7717,0,961,332.368,284.137,80733.6,1,0,0,0,0,0,0,0,0,350.833,297.215,435.143,220,0,0,0,0,0,0,11,3269,7,3046,8192,28960,7,20,0,0,0,0,0,0,0,0,BENIGN
151.241.33.21-192.168.10.17-53-56493-17,192.168.10.17,56493,151.241.33.21,53,17,6/7/2017 4:27:03,41019,1,2,34,218,34,34,33.5654,0,151,95,109.216,18.3577,6143.494478168654,73.1368390258173,20509.5,6152.85,27005,2705,0,0,0,0,0,28401,28401.5,0,28401,5862,0,0,0,0,8,16,24.3789,48.7579,34,151,63,44.0161,1937.41,0,0,0,0,0,0,0,0,2,84,33.5654,109.216,8,0,0,0,0,0,0,1,34,2,218,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
8.114.104.181-192.168.10.8-53-12683-17,192.168.10.8,12683,8.114.104.181,53,17,6/7/2017 4:27:22,101363,1,2,34,245,34,34,34.1859,0,167,110,122.67,19.0926,2752.4836478794036,29.596598364294664,50681.5,15204.4,84034,11846,0,0,0,0,0,98007,98006.5,0,98007,1035,0,0,0,0,8,16,9.86553,19.7311,34,167,69.75,50.3154,2531.64,0,0,0,0,0,0,0,0,2,93,34.1859,122.67,8,0,0,0,0,0,0,1,34,2,245,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
151.164.231.25-192.168.10.8-64151-20879-6,192.168.10.8,20879,151.164.231.25,64151,6,6/7/2017 4:27:34,6332686,13,4,655,256,97,21,50.3918,39.6318,99,49,63.9943,24.1305,143.8568089433141,2.684484908931218,395793,174975,837103,27087,5950557,495880,217651,794120,113977,5867542,1.95585e+06,703106,3911934,71930,0,0,0,0,416,128,2.05284,0.631644,21,99,50.6111,37.1523,1380.3,1,0,0,1,0,0,0,0,0,53.5882,50.3918,63.9943,416,0,0,0,0,0,0,13,655,4,256,65535,0,5,32,12388.2,0,12388,12388,4.23549e+06,0,4235491,4235491,BENIGN
13.37.134.157-192.168.10.12-8080-7931-6,192.168.10.12,7931,13.37.134.157,8080,6,6/7/2017 4:27:35,199009,27,9,7656,15246,512,203,283.551,120.889,2605,1001,1693.96,815.148,115080.22250249989,180.89634137149577,5685.97,8578.01,20569,987,189603,7292.44,10182.9,32439,1086,185113,23139.1,33347.9,104197,2123,0,0,0,0,864,288,135.672,45.2241,203,2605,618.973,741.861,550357,1,0,0,0,1,0,0,0,0,636.167,283.551,1693.96,864,0,0,0,0,0,0,27,7656,9,15246,29200,28960,18,32,0,0,0,0,0,0,0,0,BENIGN
13.21.54.29-192.168.10.19-443-3530-6,192.168.10.19,3530,13.21.54.29,443,6,6/7/2017 4:27:37,329141,6,8,367,1831,98,28,61.2264,25.7076,518,89,228.828,190.823,6677.989068514709,42.53496221983891,25318.5,33638.1,70399,3668,304782,60956.3,77013.1,154904,8482,305836,43690.9,62094.1,129794,2202,0,0,0,0,192,256,18.2293,24.3057,28,518,146.533,167.57,28079.7,0,0,1,0,0,0,0,0,1,157,61.2264,228.828,192,0,0,0,0,0,0,6,367,8,1831,64240,-1,4,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.38-192.168.10.15-53-41743-17,192.168.10.15,41743,192.168.10.38,53,17,6/7/2017 4:29:19,81976,2,1,51,92,29,22,25.2747,1.9939,92,92,92.2317,0,1744.4129989265152,36.59607690055626,40988,12296.4,54250,6558,64678,64677.8,0,64678,7392,0,0,0,0,0,0,0,0,0,16,8,24.3974,12.1987,22,92,35.75,33.752,1139.2,0,0,0,0,0,0,0,0,0,47.6667,25.2747,92.2317,16,0,0,0,0,0,0,2,51,1,92,-1,-1,2,8,0,0,0,0,0,0,0,0,BENIGN
8.64.248.121-192.168.10.19-443-32089-6,192.168.10.19,32089,8.64.248.121,443,6,6/7/2017 4:29:25,4228642,9,16,1661,6924,293,89,184.61,79.6352,1105,262,432.761,339.596,2030.202604051135,5.912063494616002,176193,201437,481803,261,3990739,498842,461056,1350909,132975,2827482,188499,245024,636021,31747,0,0,0,0,180,320,2.12834,3.78372,89,1105,330.192,300.756,90454,1,0,0,0,0,0,0,0,1,343.4,184.61,432.761,180,0,0,0,0,0,0,9,1661,16,6924,64240,-1,4,20,0,0,0,0,0,0,0,0,BENIGN
151.189.246.109-192.168.10.16-123-25031-17,192.168.10.16,25031,151.189.246.109,123,17,6/7/2017 4:29:39,2105808,1,1,49,177,49,49,49.2945,0,177,177,176.766,0,107.32222500816789,0.9497542036121052,2.10581e+06,0,2105808,492147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.474877,0.474877,49,177,75.3333,74.0493,5483.29,0,0,0,0,0,0,0,0,1,113,49.2945,176.766,8,0,0,0,0,0,0,1,49,1,177,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
185.33.15.191-192.168.10.8-443-60475-6,192.168.10.8,60475,185.33.15.191,443,6,6/7/2017 4:30:42,1060380,6,3,1002,2240,362,75,166.984,83.3032,1562,138,746.806,620.815,3057.3945189460383,8.487523340689187,132548,200297,511021,26622,665078,133016,174972,362517,1765,641623,320812,487708,641623,82939,0,0,0,0,192,96,5.65835,2.82917,75,1562,324.2,457.281,209106,1,1,0,0,0,0,0,0,0,360.222,166.984,746.806,192,0,0,0,0,0,0,6,1002,3,2240,8192,65535,2,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.8-137-43678-17,192.168.10.8,43678,192.168.10.3,137,17,6/7/2017 4:31:09,434966,1,1,43,31,43,43,43.3297,0,31,31,31.2611,0,170.12823990840664,4.598060538065044,434966,0,434966,98403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.29903,2.29903,31,43,24.6667,13.9963,195.898,0,0,0,0,0,0,0,0,1,37,43.3297,31.2611,8,0,0,0,0,0,0,1,43,1,31,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.6-192.168.10.9-443-53118-6,192.168.10.9,53118,192.168.10.6,443,6,6/7/2017 4:31:54,204113,6,4,570,5742,251,0,94.9773,75.3906,3179,89,1435.43,1172.71,30924.046973980097,48.99246985738292,22679.2,33672.5,102870,2315,184960,36992.1,47151.9,171118,2546,141991,47330.3,68547.2,141991,7759,0,0,0,0,192,128,29.3955,19.597,0,3179,573.818,994.001,988037,1,0,0,0,1,0,0,0,0,631.2,94.9773,1435.43,192,0,0,0,0,0,0,6,570,4,5742,65535,-1,3,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.33-192.168.10.9-80-35408-6,192.168.10.9,35408,192.168.10.33,80,6,6/7/2017 4:32:09,96276,8,13,1891,4699,537,97,236.326,155.644,728,124,361.43,243.093,68449.04233661557,218.1228966720678,4813.8,7609.16,21429,1340,87024,12432,18031.5,58910,2690,61781,5148.46,6906.46,20327,797,0,0,0,0,256,416,83.0944,135.028,97,728,299.545,222.944,49704.1,0,0,0,0,0,1,0,0,1,313.81,236.326,361.43,256,0,0,0,0,0,0,8,1891,13,4699,65535,5840,3,0,0,0,0,0,0,0,0,0,BENIGN
23.219.0.31-192.168.10.15-5353-28432-6,192.168.10.15,28432,23.219.0.31,5353,6,6/7/2017 4:32:20,526197,9,4,694,3551,178,13,77.0654,44.6384,1788,0,887.756,600.031,8067.320794303274,24.70557604851415,43849.8,91077.5,216779,12350,510095,63761.8,156112,354456,2165,365979,121993,215613,365979,7701,0,0,0,0,180,80,17.1039,7.60172,0,1788,303.214,502.695,252702,0,0,0,0,0,0,0,0,0,326.538,77.0654,887.756,180,0,0,0,0,0,0,9,694,4,3551,29200,-1,4,20,0,0,0,0,0,0,0,0,BENIGN
31.82.94.56-192.168.10.19-53-31174-17,192.168.10.19,31174,31.82.94.56,53,17,6/7/2017 4:32:46,10681,1,1,36,136,36,36,35.9549,0,136,136,136.339,0,16103.36110851044,187.2483849826795,10681,0,10681,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,93.6242,93.6242,36,136,57.3333,57.8744,3349.44,0,0,0,0,0,0,0,0,1,86,35.9549,136.339,8,0,0,0,0,0,0,1,36,1,136,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
23.131.38.195-192.168.10.14-80-52932-6,192.168.10.14,52932,23.131.38.195,80,6,6/7/2017 4:32:54,1576240,9,13,760,26780,191,15,84.4,63.9115,4495,877,2060.01,975.799,17471.958584987056,13.957265391057199,75059,209886,592797,12840,1354290,169286,407789,598356,9391,903600,75300,237512,678823,13740,0,0,0,0,180,260,5.70979,8.24748,15,4495,1197.39,1229.14,1.51079e+06,0,0,0,0,0,0,0,0,1,1251.82,84.4,2060.01,180,0,0,0,0,0,0,9,760,13,26780,29200,5840,5,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.57-192.168.10.12-137-48282-17,192.168.10.12,48282,192.168.10.57,137,17,6/7/2017 4:33:42,34582,1,1,39,83,39,39,39.1152,0,83,83,82.9653,0,3527.846856746284,57.833555028627615,34582,0,34582,8656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,28.9168,28.9168,39,83,40.6667,29.9298,895.791,0,0,0,0,0,0,0,0,1,61,39.1152,82.9653,8,0,0,0,0,0,0,1,39,1,83,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
151.193.221.77-192.168.10.19-443-57630-6,192.168.10.19,57630,151.193.221.77,443,6,6/7/2017 4:34:21,2375230,7,5,885,2876,241,48,126.46,71.7897,1208,186,575.277,283.51,1583.4256050992956,5.052142318849121,215930,313170,986730,45237,2268820,378137,596855,1027336,11841,1786478,446619,542389,1617450,2485,0,0,0,0,140,100,2.94708,2.10506,48,1208,289.308,293.327,86040.9,0,0,0,0,0,0,0,0,0,313.417,126.46,575.277,140,0,0,0,0,0,0,7,885,5,2876,65535,28960,5,20,0,0,0,0,0,0,0,0,BENIGN
52.95.99.213-192.168.10.8-443-62151-6,192.168.10.8,62151,52.95.99.213,443,6,6/7/2017 4:35:06,1015566,9,5,749,3131,159,51,83.1936,34.9489,1293,154,626.114,384.63,3820.5296356908366,13.785416211255596,78120.5,106811,246143,12859,755921,94490.1,122967,300825,8602,831121,207780,227870,708868,41371,0,0,0,0,288,160,8.86205,4.92336,51,1293,258.667,348.763,121635,0,0,0,0,0,0,0,0,0,277.143,83.1936,626.114,288,0,0,0,0,0,0,9,749,5,3131,64240,28960,3,32,0,0,0,0,0,0,0,0,BENIGN
52.84.183.26-192.168.10.25-53-10910-17,192.168.10.25,10910,52.84.183.26,53,17,6/7/2017 4:35:43,234584,2,3,72,339,43,29,36.2419,4.7291,179,95,113.047,26.6708,1752.0376496265728,21.31432663779286,58646,17593.8,100853,2564,207673,207673,0,207673,6271,177578,88789,28850.4,136367,7200,0,0,0,0,16,24,8.52573,12.7886,29,179,68.5,45.1955,2042.63,0,0,0,0,0,0,0,0,1,82.2,36.2419,113.047,16,0,0,0,0,0,0,2,72,3,339,-1,-1,2,8,0,0,0,0,0,0,0,0,BENIGN
151.182.152.178-192.168.10.9-80-30737-6,192.168.10.9,30737,151.182.152.178,80,6,6/7/2017 4:35:55,587705,15,6,1552,6222,171,27,103.454,57.5046,1783,691,1036.94,601.593,13227.724793901703,35.73221258964957,29385.2,48107.9,163623,3715,363297,25949.8,36762.8,101450,7237,576984,115397,213969,495634,6746,0,0,0,0,300,120,25.523,10.2092,27,1783,353.364,532.806,283882,1,0,0,0,1,0,0,0,0,370.19,103.454,1036.94,300,0,0,0,0,0,0,15,1552,6,6222,8192,28960,5,20,0,0,0,0,0,0,0,0,BENIGN
13.212.249.166-192.168.10.9-443-2174-6,192.168.10.9,2174,13.212.249.166,443,6,6/7/2017 4:36:36,108164,6,9,2552,6456,951,29,425.298,304.329,1723,129,717.323,440.869,83280.94375208017,138.67830331718503,7726,19901.5,37929,1190,99547,19909.4,58060.4,99547,59,83678,10459.8,21712.8,74481,613,0,0,0,0,120,180,55.4713,83.207,29,1723,563,418.975,175540,1,0,0,0,0,0,0,0,1,600.533,425.298,717.323,120,0,0,0,0,0,0,6,2552,9,6456,8192,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
172.197.10.170-192.168.10.16-53-62218-17,192.168.10.16,62218,172.197.10.170,53,17,6/7/2017 4:37:50,2613,1,2,37,356,37,37,37.0607,0,204,155,178.089,21.9965,150401.83696900113,1148.105625717566,1306.5,391.95,2436,109,0,0,0,0,0,1674,1674.49,0,1674,40,0,0,0,0,8,16,382.702,765.404,37,204,98.25,76.2893,5820.06,0,0,0,0,0,0,0,0,2,131,37.0607,178.089,8,0,0,0,0,0,0,1,37,2,356,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
8.235.246.228-192.168.10.17-443-48126-6,192.168.10.17,48126,8.235.246.228,443,6,6/7/2017 4:38:09,1798152,40,14,3791,9209,201,44,94.7775,44.17,1232,325,657.752,254.454,7229.644657403824,30.030831653831267,33927.4,66042.8,157549,2761,1126011,28872.1,65776.8,167182,3185,1066527,82040.5,176982,425842,6251,0,0,0,0,800,280,22.2451,7.78577,44,1232,236.364,281.277,79117,1,0,0,0,1,0,0,0,0,240.741,94.7775,657.752,800,0,0,0,0,0,0,40,3791,14,9209,8192,5840,14,20,0,0,0,0,0,0,0,0,BENIGN
31.34.219.109-192.168.10.17-53-51455-17,192.168.10.17,51455,31.34.219.109,53,17,6/7/2017 4:38:23,187911,3,2,109,437,43,34,36.3434,2.6699,299,190,218.583,46.1649,2905.6308571611025,26.608341182793982,46977.8,14093.3,66763,3436,154459,77229.4,24844.4,133735,22665,167422,167422,0,167422,44218,0,0,0,0,24,16,15.965,10.6433,34,299,91,95.7085,9160.11,0,0,0,0,0,0,0,0,0,109.2,36.3434,218.583,24,0,0,0,0,0,0,3,109,2,437,-1,-1,3,8,0,0,0,0,0,0,0,0,BENIGN
104.148.27.52-192.168.10.15-8080-12705-6,192.168.10.15,12705,104.148.27.52,8080,6,6/7/2017 4:38:24,203062,8,21,2283,6311,470,221,285.316,122.909,560,174,300.527,117.349,42322.04942332884,142.81352493327162,7252.21,7526.63,24926,1579,171293,24470.4,25502.8,100079,3958,132498,6624.88,6283.44,23981,1116,1,0,0,0,160,420,39.3968,103.417,174,560,286.467,119.511,14282.8,0,0,0,1,0,0,0,0,2,296.345,285.316,300.527,160,0,0,0,0,0,0,8,2283,21,6311,8192,65535,4,20,0,0,0,0,0,0,0,0,BENIGN
13.73.146.67-192.168.10.12-443-58986-6,192.168.10.12,58986,13.73.146.67,443,6,6/7/2017 4:40:16,1107877,16,3,4677,887,563,0,292.339,234.857,670,20,295.652,190.813,5022.218170428667,17.14991826710005,61548.7,97245.4,345174,14037,746769,49784.6,85290.6,138247,5615,962709,481354,810823,962709,78498,0,0,0,0,320,60,14.442,2.70788,0,670,278.2,228.941,52414,0,0,0,0,1,1,0,0,0,292.842,292.339,295.652,320,0,0,0,0,0,0,16,4677,3,887,8192,65535,10,20,0,0,0,0,0,0,0,0,BENIGN
13.73.146.67-192.168.10.12-443-58986-6,192.168.10.12,58986,13.73.146.67,443,6,6/7/2017 4:40:16,1107877,16,3,4677,887,563,0,292.339,234.857,670,20,295.652,190.813,5022.218170428667,17.14991826710005,61548.7,97245.4,345174,14037,746769,49784.6,85290.6,138247,5615,962709,481354,810823,962709,78498,0,0,0,0,320,60,14.442,2.70788,0,670,278.2,228.941,52414,0,0,0,0,1,1,0,0,0,292.842,292.339,295.652,320,0,0,0,0,0,0,16,4677,3,887,8192,65535,10,20,0,0,0,0,0,0,0,0,BENIGN
13.178.115.195-192.168.10.15-53-26736-17,192.168.10.15,26736,13.178.115.195,53,17,6/7/2017 4:42:04,55603,1,1,66,99,66,66,65.6267,0,99,99,98.925,0,2967.465784220276,35.96928223297304,55603,0,55603,16173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,17.9846,17.9846,66,99,55,31.9557,1021.17,0,0,0,0,0,0,0,0,1,82.5,65.6267,98.925,8,0,0,0,0,0,0,1,66,1,99,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
185.101.3.199-192.168.10.15-389-57640-6,192.168.10.15,57640,185.101.3.199,389,6,6/7/2017 4:42:11,39839550,6,6,610,471,188,38,101.748,43.0827,116,60,78.4694,34.2259,27.133840618179672,0.30120822147840526,3.62178e+06,2.33197e+06,10071300,327177,36088860,7.21777e+06,5.20521e+06,21661117,529456,32261040,6.45221e+06,4.32417e+06,15879201,670761,0,0,0,0,192,192,0.150604,0.150604,38,188,83.1538,41.2019,1697.6,0,0,0,0,1,0,0,0,1,90.0833,101.748,78.4694,192,0,0,0,0,0,0,6,610,6,471,65535,28960,3,32,182275,0,182275,182275,2.07089e+07,0,20708924,20708924,BENIGN
185.101.3.199-192.168.10.15-389-57640-6,192.168.10.15,57640,185.101.3.199,389,6,6/7/2017 4:42:11,39839550,6,6,610,471,188,38,101.748,43.0827,116,60,78.4694,34.2259,27.133840618179672,0.30120822147840526,3.62178e+06,2.33197e+06,10071300,327177,36088860,7.21777e+06,5.20521e+06,21661117,529456,32261040,6.45221e+06,4.32417e+06,15879201,670761,0,0,0,0,192,192,0.150604,0.150604,38,188,83.1538,41.2019,1697.6,0,0,0,0,1,0,0,0,1,90.0833,101.748,78.4694,192,0,0,0,0,0,0,6,610,6,471,65535,28960,3,32,182275,0,182275,182275,2.07089e+07,0,20708924,20708924,BENIGN
151.92.198.100-192.168.10.9-443-21886-6,192.168.10.9,21886,151.92.198.100,443,6,6/7/2017 4:42:45,317032,8,11,1396,27430,325,75,174.46,68.0778,4670,1765,2493.67,1216.56,90924.57543717984,59.93085871457771,17612.9,46548.3,141497,2958,245088,35012.5,75664.1,138008,5706,160180,16018,44923.7,138788,179,0,0,0,0,256,352,25.234,34.6968,75,4670,1441.3,1475.03,2.17572e+06,1,0,0,1,0,1,0,0,1,1517.16,174.46,2493.67,256,0,0,0,0,0,0,8,1396,11,27430,8192,28960,4,32,0,0,0,0,0,0,0,0,BENIGN
52.5.171.16-192.168.10.25-53-33893-17,192.168.10.25,33893,52.5.171.16,53,17,6/7/2017 4:43:27,910,1,1,38,116,38,38,38.4974,0,116,116,116.097,0,169230.76923076925,2197.802197802198,910,0,910,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1098.9,1098.9,38,116,51.3333,46.6858,2179.56,0,0,0,0,0,0,0,0,1,77,38.4974,116.097,8,0,0,0,0,0,0,1,38,1,116,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
31.115.184.99-192.168.10.25-443-65527-6,192.168.10.25,65527,31.115.184.99,443,6,6/7/2017 4:44:27,241452,19,8,4180,2544,536,65,219.986,140.934,640,109,318.054,164.987,27848.18514653016,111.82346801848814,9286.62,10463,24890,397,154118,8562.1,9956.04,36923,1136,134659,19237,25772.5,64089,1967,0,0,0,0,380,160,78.6906,33.1329,65,640,240.143,155.329,24127.1,0,0,0,0,0,0,0,0,0,249.037,219.986,318.054,380,0,0,0,0,0,0,19,4180,8,2544,65535,65535,7,20,0,0,0,0,0,0,0,0,BENIGN
185.80.250.20-192.168.10.3-53-27290-17,192.168.10.3,27290,185.80.250.20,53,17,6/7/2017 4:44:52,4896,1,1,31,155,31,31,30.5298,0,155,155,154.722,0,37990.19607843137,408.4967320261438,4896,0,4896,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,204.248,204.248,31,155,62,69.2381,4793.91,0,0,0,0,0,0,0,0,1,93,30.5298,154.722,8,0,0,0,0,0,0,1,31,1,155,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
